선박	船舶	N		1) ship, vessel
선반	선반	N		1) shelf, rack
선배	선배	N		1)  2) an upperclassman
선배	先輩	N		1) a senior or elder in an organization 2) an upperclassman
선상	선상	N		1) onboard [nautical]
선생	선생	N		1) ?
선생	先生	N		1) teacher
선생님	先生님	N		1) teacher [honorific] 2) sir, mister, ms (polite term of address for an elder male or female)
선생님	선생님	N		1) ?
선수	選手	N		1) athlete
선수	선수	N		1) ?
선술집	선술집	N		1) stand-up bar, pub
선실	船室	N		1) cabin
선언	宣言	N		1) declaration, proclamation
선율	旋律	N		1) melody, tune
선인장	仙人掌	N		1) cactus
선장	船長	N		1) captain
선전	宣傳	N		1) propaganda (concerted set of messages)
선전	善戰	N		1) fighting well
선전	선전	N		1) ?
선정	선정	N		1) ?
선진국	先進國	N		1) developed country
선착장	船着場	N		1) dock, wharf, berth
선창	船艙	N		1) wharf, dock, quay, pier
선택	選擇	N		1) selection; choice; option
선택	선택	N		1) ?
선택하다	선택하다	V	ko-conjverb()	1) To choose or select
선풍	선풍	N		1) ?
선풍	旋風	N		1) whirlwind
선풍기	선풍기	N		1) ?
선풍기	扇風機	N		1) electric fan
섣달	섣달	N		1) the twelfth month of the lunar calendar
설	설	N		1) New Year's Day
설	說	N		1) opinion 2) theory
설거지	설거지	N		1) dishwashing, washing-up
설거지하다	설거지하다	V	ko-conjverb()	1) to wash dishes
설계	設計	N		1) plan, design
설날	설날	N		1) New Year's Day, the first day of the year
설농탕	雪濃湯	N		1) ''seolleongtang'', a Korean soup made from ox or beef bones, meat, and other seasonings. [archaic]
설농탕	설농탕	N		1) ?
설렁탕	雪濃湯	N		1) Seolleongtang, a soup made from ox or beef bones, meat, and other seasonings
설렁탕	설렁탕	N		1) ?
설레다	설레다	V	ko-conjverb()	1) to throb, to palpitate 2) to be fidgety, restless
설레이다	설레이다	V	ko-conjverb()	1) ?
설립	설립	N		1) ?
설마	설마	ADV		1) surely (in a negative context)
설마	?	ITJ		1) no way, come off it 2) no shit
설명	說明	N		1) explanation
설명하다	설명하다	V	ko-conjverb()	1) to explain
설사	泄瀉	N		1) diarrhea
설사	설사	N		1) ?
설산	雪山	N		1) snow-capped mountain
설인	설인	N		1) ?
설인	雪人	N		1) yeti [cryptozoology]
설정	設定	N		1) creation; setup; establishment; fixing
설치	設置	N		1) installation, establishment
설치	설치	N		1) ?
설치되다	설치되다	V	ko-conjverb()	1) to be installed
설치하다	설치하다	V	ko-conjverb()	1) to install, to set up
설탕	雪糖	N		1) sugar
설탕	설탕	N		1) ?
설포닐기	설포닐기	N		1) sulfonyl [chemistry] 2) sulfonyl [organic chemistry]
설폰	설폰	N		1) sulfone [organic chemistry]
설프히드릴기	설프히드릴기	N		1) sulfhydryl [organic chemistry]
설화	說話	N		1) tale; narrative; fable
섧다	섧다	A		1) to be sad, sorrowful
섬	섬	N		1) island, islet or insular
섬서	섬서	NE		1) Shaanxi
섬유소	섬유소	N		1) ?
섭	섭	N		1) The common mussel, ''Mytilus edulis''
섭	섭	N		1) leaf [Jeju]
섭	섭	NE		1) A rare Korean family name
성	성	N		1) anger, rage, wrath, offense
성	性	N		1) sex, sexuality 2) grammatical gender
성	姓	N		1) surname
성	星	N		1) star
성	城	N		1) defensive wall, rampart 2) fort, castle, citadel 3) capital, city, town, borough, fortified settlement 4) statehood
성	性	SFX		1) -ity. characteristic
성감	성감	N		1) ?
성감	性感	N		1) sexual feeling
성감대	성감대	N		1) ?
성감대	性感帶	N		1) erogenous zone
성게	성게	N		1) sea urchin
성격	性格	N		1) character, temperament
성경	聖經	N		1) Bible (Christian holy book)
성공	성공	N		1) ?
성공	成功	N		1) success
성공하다	성공하다	A		1) (to be) successful
성공하다	성공하다	V	ko-conjverb()	1) to succeed
성곽	城郭城廓	N		1) castle
성교	성교	N		1) ?
성교	性交	N		1) sexual intercourse, coitus, sex
성교 체위	성교 체위	N		1) ?
성교 체위	性交體位	N		1) sex position
성교하다	성교하다	V	ko-conjverb()	1) to have sex, to make love, to copulate
성구	성구	N		1) ?
성구	成句	N		1) set phrase, idiom
성구	聲區	N		1) vocal register [music]
성구	성구	N		1) ?
성군	성군	N		1) ?
성군	星群	N		1) asterism [constellation]
성남	城南	NE		1) ?
성남	성남	NE		1) ?
성냥	성냥	N		1) match, matchstick
성년	성년	N		1) ?
성년	成年	N		1) legal age, the age of adulthood, age
성당	聖堂	N		1) Confucian temple 2) church
성대	성대	N		1) ?
성대	聲帶	N		1) vocal cords
성덕	성덕	N		1) ?
성립	成立	N		1) (act of) being established
성립되다	성립되다	V	ko-conjverb()	1) to be established
성매매	性賣買	N		1) prostitution
성명	성명	N		1) ?
성명	姓名	N		1) name, surname and given name
성문	성문	N		1) ?
성문	聲門	N		1) glottis [anatomy]
성문)	성문)	N		1) ?
성문화	성문화	N		1) ?
성별	성별	N		1) ?
성별	性別	N		1) sex, gender
성병	성병	N		1) ?
성병	性病	N		1) a sexually transmitted disease; a venereal disease
성분	성분	N		1) ?
성분	成分	N		1) ingredient, component, constituent
성상	성상	N		1) ?
성상	聖像	N		1) icon
성생활	성생활	N		1) sex life, sexual life
성서	성서	N		1) ?
성서	聖書	N		1) Bible (Christian holy book)
성스럽다	성스럽다	A		1) (to be) holy
성실하다	성실하다	A		1) (to be) conscientious
성심	성심	N		1) ?
성심	誠心	N		1) sincerity
성씨	성씨	N		1) ?
성씨	姓氏	N		1) surname, last name, family name
성악	성악	N		1) ?
성어	성어	N		1) ?
성어	成語	N		1) set phrase
성욕	性慾	N		1) sexual desire 2) appetence 3) appetency 4) eroticism
성욕	성욕	N		1) ?
성운	성운	N		1) ?
성운	星雲	N		1) nebula
성인	성인	N		1) ?
성인	成人	N		1) adult, grown-up
성장	成長	N		1) growth, expansion
성장	城將	N		1) the warden of a castle 2) a rook [chess]
성장하다	성장하다	V	ko-conjverb()	1) to grow, to grow up
성적	成績	N		1) achievements; accomplishments; (school) grade; (exam) result
성적학대	성적학대	N		1) ?
성전환	성전환	N		1) ?
성전환	性轉換	N		1) sex change
성조	聲調	N		1) tone
성지	성지	N		1) ?
성질	성질	N		1) ?
성질	性質	N		1) temper, nature, quality
성채	城砦	N		1) citadel; fortress; stronghold
성취	성취	N		1) ?
성취	成就	N		1) achievement
성탄절	성탄절	NE		1) Christmas
성함	姓銜	N		1) name [honorific]
성함	성함	N		1) ?
성행위	性行爲	N		1) sex, a sex act
세	세	NUM		1) three (of something)
세가락메추라기	세가락메추라기	N		1) The yellow-legged buttonquail, ''Turnix tanki''.
세계	세계	N		1) ?
세계	世界	N		1) the world
세계관	세계관	N		1) ?
세계관	世界觀	N		1) worldview
세계어	세계어	N		1) ?
세계어	世界語	N		1) international auxiliary language 2) world language
세계에서 가장 오래된 직업	세계에서 가장 오래된 직업	N		1) the world's oldest profession. [euphemistic]
세계적	世界的	N		1) global
세계평화	세계평화	N		1) ?
세계평화	世界平和	N		1) world peace
세관	稅關	N		1) customs, customhouse
세관	세관	N		1) ?
세균	細菌	N		1) bacteria, bacterium
세균	세균	N		1) ?
세금	稅金	N		1) tax, duty
세기	세기	N		1) ?
세기	世紀	N		1) century
세네갈	세네갈	NE		1) Senegal
세다	세다	A		1) (to be) strong
세다	세다	V	ko-conjverb()	1) to count
세다	세다	V	ko-conjverb()	1) to (turn) gray
세대	세대	N		1) ?
세대	世代	N		1) age, generation, era
세력	세력	N		1) ?
세력	勢力	N		1) influence, power
세례	세례	N		1) ?
세례	洗禮	N		1) baptism
세로	세로	N		1) height, length, vertical direction
세륨	세륨	N		1) cerium (chemical element)
세르보크로아트어	세르보크로아트어	N		1) Serbo-Croatian language
세르비아	세르비아	NE		1) Serbia
세르비아어	세르비아어	N		1) Serbian (''language'')
세모	세모	N		1) triangle
세모꼴	세모꼴	N		1) triangle
세배	세배	N		1) New Year's greetingscallvisit; (''historically'') a bow of respect to one's elders on New Year's Day
세사	세사	N		1) ?
세상	世上	N		1) world
세상에	세상에	ADV		1) on earth, in the world
세상에	?	ITJ		1) oh my God! oh no!
세수	세수	N		1) ?
세수	洗手	N		1) wash one's face
세수하다	세수하다	V	ko-conjverb()	1) to wash one's face
세슘	세슘	N		1) cesium [chemical element]
세우다	세우다	V	ko-conjverb()	1) to cause to stand; to set up
세워지다	세워지다	V	ko-conjverb()	1) to be founded, be constructed; be built; go up
세월	歲月	N		1) time
세이셸	세이셸	NE		1) Seychelles
세인트루시아	세인트루시아	NE		1) Saint Lucia
세인트조지스	세인트조지스	NE		1) St. George's
세젤귀	세젤귀	A		1) cutest in the world [slang]
세차	洗車	N		1) washing the car
세탁	세탁	N		1) ?
세탁	洗濯	N		1) doing laundry
세탁기	洗濯機	N		1) washing machine
세탁기	세탁기	N		1) ?
세탁소	洗濯所	N		1) laundry 2) dry cleaner
세탁소	세탁소	N		1) ?
세탁실	洗濯室	N		1) laundry
세탁하다	세탁하다	V	ko-conjverb()	1) to do the laundry
세포	세포	N		1) ?
세포	細胞	N		1) cell [biology]
세포핵	세포핵	N		1) (cell) nucleus [biochemistry]
섹스	섹스	N		1) sex (act of sexual intercourse)
섹스하다	섹스하다	V	ko-conjverb()	1) to have sex
섹시하다	섹시하다	A		1) (to be) sexy
센스쟁이	센스쟁이	N		1) a person with sense; one who understands feelings well [neologism]
센터	센터	N		1) centre
센트	센트	N		1) cent
센티미터	센티미터	N		1) centimeter
셀러리	셀러리	N		1) celery
셀레나	셀레나	NE		1) female given name: Selena
셀레늄	셀레늄	N		1) selenium
셈	셈	N		1) situation, circumstances 2) counting
셈판	셈판	N		1) abacus
셋	셋	NUM		1) three
셋째	셋째	NUM		1) third
셔벗	셔벗	N		1) sherbet
셔츠	셔츠	N		1) a shirt [South Korea]
소	소	N		1) cow; bull; ox; cattle
소	小	N		1) smallness, small things
소	소	N		1) stuffing
소	소	NE		1) [surname]
소개	소개	N		1) ?
소개	紹介	N		1) introduction
소개팅	소개팅	N		1) formal marriage interview, marriage meeting, blind date, miaiomiai
소개하다	紹介하다	V	ko-conjverb()	1) to introduce
소고기	소고기	N		1) beef
소굴	巢窟	N		1) den; lair; nest
소굴	소굴	N		1) ?
소금	소금	N		1) salt; table salt; sodium chloride
소꿉	소꿉	N		1) playing house, house 2) playing this game, or toys used in this game
소꿉동무	소꿉동무	N		1) a childhood friend; a friend from one's childhood
소꿉친구	소꿉친구	N		1) lang=ko
소나기	소나기	N		1) shower, a type of rain that rains heavily for a short amount of time
소나무	소나무	N		1) pine, pine tree
소나타	소나타	N		1) sonata [music]
소녀	소녀	N		1) ?
소녀	少女	N		1) a little girl
소녀	소녀	N		1) ?
소년	소년	N		1) ?
소년	少年	N		1) boy
소농	小農	N		1) a small farmer, peasant
소대	小隊	N		1) platoon [military]
소대	小帶	N		1) frenulum [anatomy]
소대	소대	N		1) ?
소대	소대	N		1) ?
소독	소독	N		1) ?
소득	所得	N		1) income
소라	소라	N		1) an edible sea snail
소련	소련	NE		1) ?
소련	소련	NE		1) Soviet Union [South Korea]
소리	소리	N		1) sound, voice 2) rumour 3) word
소리치다	소리치다	V	ko-conjverb()	1) to shout, to yell (to utter a sudden and loud outcry)
소말리아	소말리아	NE		1) Somalia
소매	소매	N		1) sleeve
소맥	소맥	N		1) beer mixed with soju
소문	소문	N		1) ?
소문	所聞	N		1) rumour
소믈리에	소믈리에	N		1) sommelier, butler
소박	소박	N		1) ?
소박	소박	N		1) ?
소박하다	소박하다	A		1) (to be) simple, naïve, unsophisticated
소방관	消防官	N		1) firefighter, fireman
소방서	소방서	N		1) ?
소방서	消防署	N		1) fire station, fire department, firehouse
소방수	消防手	N		1) firefighter
소방차	消防車	N		1) fire engine, fire truck
소변	소변	N		1) ?
소변	小便	N		1) urine
소비	소비	N		1) ?
소비	消費	N		1) consumption, spending
소비에트	소비에트	N		1) soviet, Soviet 2) a form of governing council in the former Soviet Union
소비에트 연방	소비에트 연방	NE		1) Soviet Union
소비자	消費者	N		1) consumer or consumers
소비하다	소비하다	V	ko-conjverb()	1) consume, spend (time or money)
소설	小說	N		1) a novel or novels
소설가	小說家	N		1) novelist (author of novels)
소설책	小說册	N		1) novel
소속	所屬	N		1) belonging to
소송	訴訟	N		1) lawsuit [law]
소수	소수	N		1) ?
소수	素數	N		1) prime number
소수	少數	N		1) minority
소스	소스	N		1) sauce
소스	소스	N		1) source
소시지	소시지	N		1) sausage
소식	소식	N		1) ?
소식	消息	N		1) news
소용	所用	N		1) use; good
소용	소용	N		1) ?
소원	所願	N		1) wish, hope
소원	昭媛	N		1) the fourth rank of concubines during the Joseon dynasty
소원	所員	N		1) an employee of a research or teaching institute
소원	小園	N		1) a small garden or field
소원	訴願	N		1) an appeal from the ruling of a lower court
소위	所謂	N		1) so-called (attributive)
소유	소유	N		1) Possession 2) A possession or possessions
소유물	소유물	N		1) ?
소유물	所有物	N		1) possession, property
소유자	소유자	N		1) ?
소유자	所有者	N		1) owner; proprietor; possessor
소음	騷音	N		1) noise
소음순	소음순	N		1) ?
소음순	小陰脣	N		1) labia minora [anatomy]
소재	소재	N		1) ?
소재	素材	N		1) material; component; stuff 2) subject matter; content [literature]
소재	所在	N		1) location; located in 2) Presence of a thing at a place
소제	소제	N		1) ?
소제	掃除	N		1) cleaning; sweeping up
소제하다	소제하다	V	ko-conjverb()	1) to clean
소주	소주	N		1) ?
소주	燒酒	N		1) soju, Korean rice liquor
소중하다	소중하다	A		1) To be precious
소지품	소지품	N		1) ?
소지품	所持品	N		1) effects, personal belongings
소쩍새	소쩍새	N		1) long eared owl
소책자	小冊子	N		1) booklet; pamphlet; brochure
소총	小銃	N		1) rifle
소치	所致	N		1) reason of one's own action
소치	소치	N		1) ?
소치	소치	NE		1) ?
소파	소파	N		1) sofa
소포	小包	N		1) parcel, package, packet
소품	소품	N		1) ?
소품	小品	N		1) essay, literary sketch 2) props
소풍	逍風消風	N		1) picnic, outing, excursion
소프트 테니스	소프트 테니스	N		1) soft tennis
소프트볼	소프트볼	N		1) softball
소프트웨어	소프트웨어	N		1) software [computing]
소피아	소피아	NE		1) Sophia (capital of Bulgaria)
소학교	소학교	N		1) primary school
소행성	소행성	N		1) ?
소행성	小行星	N		1) asteroid [astronomy]
소화	消化	N		1) digestion
소화기	消火器	N		1) fire extinguisher
소화전	消火栓	N		1) (fire) hydrant
소환	소환	N		1) ?
소환	召喚	N		1) summons, subpoena
속	속	N		1) The inside; especially that which is underneathwithin a covering 2) A genus [biology, taxonomy]
속견	속견	N		1) ?
속견	俗見	N		1) laymen's opinion
속눈썹	속눈썹	N		1) eyelash
속다	속다	V	ko-conjverb()	1) to be cheated, to be deceived
속담	俗談	N		1) adage, saying
속도	速度	N		1) speed
속마음	속마음	N		1) one's inmost heartthoughts; the bottom of one's heart
속삭이다	속삭이다	V	ko-conjverb()	1) to whisper, to murmur
속삭임	속삭임	N		1) whisper, murmur
속세	속세	N		1) ?
속셈	속셈	N		1) internal thoughts, secret motivations 2) mental arithmetic
속쓰림	속쓰림	N		1) heartburn [symptom]
속어	俗語	N		1) slang
속옷	속옷	N		1) underwear, undergarment
속이다	속이다	V	ko-conjverb()	1) to deceive, to trick, to cheat, to fool
속하다	속하다	V	ko-conjverb()	1) To be part of; to be a member of
손	손	N		1) hand
손	손	N		1) visitor, customer
손가락	손가락	N		1) finger [anatomy]
손가락질	손가락질	N		1) pointing with the finger, indicating 2) speaking ill of, disparaging
손녀	孫女	N		1) granddaughter
손녀	손녀	N		1) ?
손님	손님	N		1) guest, visitor [honorific] 2) customer, client [honorific]
손목	손목	N		1) wrist, literally, &quot; the neck of the hand&quot
손바닥	손바닥	N		1) palm (inner, concave part of hand)
손발톱	손발톱	N		1) nails
손수건	손수건	N		1) handkerchief, hankie
손자	孫子	N		1) grandson, grandchild
손자	손자	N		1) ?
손전등	손전등	N		1) flashlight, torch
손주	손주	N		1) grandchild
손질	손질	N		1) trimming, repair, fix, trim, repair, mend
손질하다	손질하다	V	ko-conjverb()	1) to repair; to mend
손톱	손톱	N		1) fingernail
손톱깎이	손톱깎이	N		1) nail clipper
손해	損害	N		1) damage
솔	솔	N		1) brush 2) pine
솔개	솔개	N		1) The black-eared kite, ''Milvus migrans''
솔기	솔기	N		1) seam
솔깃하다	솔깃하다	A		1) to take an interest in
솔로몬 제도	솔로몬 제도	NE		1) Solomon Islands
솔로몬의 지혜	솔로몬의 지혜	NE		1) Wisdom of Solomon
솔로몬의 지혜	솔로몬의 지혜	NE		1) ?
솔직	솔직	N		1) ?
솔직	率直	N		1) frankness, directness
솔직하다	솔직하다	A		1) (to be) honest, frank, direct
솔직히	솔직히	ADV		1) honestly
솜씨	솜씨	N		1) skill
솟다	솟다	V	ko-conjverb()	1) to rise, to soar
송과선	송과선	N		1) ?
송과선	松果腺	N		1) pineal gland [anatomy]
송구	送球	N		1) handball (sport)
송구	송구	N		1) ?
송도	송도	NE		1) ?
송도	松島	NE		1) Songdo Point, a cape (갑) east of Sinpo in South Hamgyong, North Korea. [geography]
송두리째	송두리째	ADV		1) root and branch, all, completely
송림	松林	NE		1) ?
송사리	송사리	N		1) The Asiatic ricefish, Oryzias latipes. 2) A weak or powerless person
송아지	송아지	N		1) calf
송어	松魚	N		1) The river salmon, ''Onchorhynchus masou masou''
송이	송이	N		1) a bunch of flowers, grapes, mushrooms; a flake of snow 2) matsutake
송장	送狀	N		1) invoice
솥	솥	N		1) (iron) pot, kettle, cauldron
쇠	쇠	N		1) iron 2) metal 3) a tool made from iron like key, lock etc
쇠	?	PFX		1) prefix form of 소, &quot; cow&quot; . For example: 쇠고기, &quot; beef&quot; (from 소, cow + 고기, &quot; meat&quot; .) 2) prefix form of 소, &quot; small&quot; . For example 쇠백로, &quot; little egret&quot; 
쇠가마우지	쇠가마우지	N		1) The pelagic cormorant, ''Phalacrocorax pelagicus''
쇠갈밭쥐	쇠갈밭쥐	N		1) The mandarin vole, ''Lasiopodomys mandarinus''
쇠고기	쇠고기	N		1) beef
쇠기러기	쇠기러기	N		1) The greater white-fronted goose, ''Anser albifrons''
쇠돌고래	쇠돌고래	N		1) The harbor porpoise, Phocoena phocoena.
쇠뒤쥐	쇠뒤쥐	N		1) The slender shrew, Sorex gracillimus
쇠백로	쇠백로	N		1) The little egret, ''Egretta garzetta''
쇠부리슴새	쇠부리슴새	N		1) The short-tailed shearwater, ''Puffinus tenuirostris.
쇠오리	쇠오리	N		1) The common teal, ''Anas crecca''
쇠재두루미	쇠재두루미	N		1) The demoiselle crane, Anthropoides virgo.
쇠향고래	쇠향고래	N		1) The dwarf sperm whale,.
쇠황조롱이	쇠황조롱이	N		1) The merlin, ''Falco columbarius''
쇼	쇼	N		1) show
쇼룸	쇼룸	N		1) showroom
쇼비니즘	쇼비니즘	N		1) chauvinism
쇼윈도	쇼윈도	N		1) show window, display window, shop window
쇼츠	쇼츠	N		1) shorts
쇼케이스	쇼케이스	N		1) showcase
쇼핑	쇼핑	N		1) shopping
쇼핑 센터	쇼핑 센터	N		1) shopping centre
쇼핑하다	쇼핑하다	V	ko-conjverb()	1) to shop
수	수	N		1) way, means, possibility 2) male (non-human)
수	數	N		1) number 2) water 3) river 4) north; winter; black [figuratively]
수간	수간	N		1) ?
수간	獸姦	N		1) bestiality
수갑	手匣	N		1) handcuffs, manacles, shackles, irons, cuffs
수건	手巾	N		1) towel
수건	수건	N		1) ?
수고	수고	N		1) effort, trouble
수고하다	수고하다	V	ko-conjverb()	1) to work hard, to take trouble
수급	首級	N		1) decapitated head of an enemy
수난곡	수난곡	N		1) ?
수납장	수납장	N		1) storage unit, such as a cabinet or chest of drawers
수다	수다	N		1) talkativeness; prattle
수다쟁이	수다쟁이	N		1) a prattler, talkative person
수단	수단	NE		1) Sudan
수달	水獺	N		1) river otter, especially ''Lutra lutra''
수도	수도	N		1) ?
수도	수도	N		1) ?
수도	수도	N		1) ?
수도	수도	N		1) ?
수도	수도	N		1) ?
수도	首都	N		1) The capital of a country
수도	水道	N		1) waterworks (municipal utility) 2) tap water 3) A shipping channel; a water route
수도	囚徒	N		1) inmate
수도	修道	N		1) asceticism; spiritual discipline
수도	水稻	N		1) wet-field rice; rice planted underwater
수도	水都	N		1) city of water
수도	隧道	N		1) tunnel  &lt; !----&gt
수도권	首都圈	N		1) capital area, metropolitan area
수도꼭지	수도꼭지	N		1) tap, faucet, spigot
수도사	修道者	N		1) monk 2) ascetic
수도사	수도사	N		1) ?
수도원	修道院	N		1) monastery, abbey
수라	수라	N		1) a meal served to the royal family [archaic]
수라간	수라간	NE		1) the name of the royal kitchen in dynastic Korea
수량	數量	N		1) amount, quantity
수레	수레	N		1) cart, carriage, wheelbarrow
수력	수력	N		1) waterpower
수령	수령	N		1) ?
수령	首領	N		1) leader
수로	수로	N		1) ?
수로	水路	N		1) waterway, watercourse
수록	收錄	N		1) collection
수류탄	수류탄	N		1) ?
수류탄	手榴彈	N		1) a hand grenade
수리	수리	N		1) a large eagle or vulture
수리	修理	N		1) repairing something broken
수리	數理	N		1) The theory and principles of mathematics, or a specific theory or principle 2) Mathematics and the natural sciences, considered as a single field
수리남	수리남	NE		1) (Republic of) Suriname
수리아	수리아	NE		1) Syria [North Korea, Yanbian]
수많다	수많다	A		1) To be many; numerous
수말	수말	N		1) male horse
수면	수면	N		1) ?
수면	수면	N		1) ?
수면	睡眠	N		1) sleep
수면	水面	N		1) surface of the water
수면부족	수면부족	N		1) ?
수명	수명	N		1) ?
수명	壽命	N		1) lifespan
수명	수명	N		1) ?
수목	수목	N		1) ?
수문	수문	N		1) ?
수문	수문	N		1) ?
수문학	수문학	N		1) ?
수문학	水文學	N		1) hydrology
수바	수바	NE		1) Suva
수박	수박	N		1) watermelon
수법	수법	N		1) ?
수법	手法	N		1) way, method, means, modus operandi
수병	수병	N		1) ?
수사	數詞	N		1) number; numeral
수사	手寫	N		1) a manual copy; handwriting
수사	搜査	N		1) an investigation or inquiry 2) a criminal investigation [legal]
수사	수사	N		1) ?
수산기	수산기	N		1) ?
수산기	水酸基	N		1) hydroxyl [chemistry]
수상	수상	N		1) ?
수상	首相	N		1) prime minister, premier, chancellor (e.g. Germany, Austria)
수서	水棲	N		1) being aquatic (living in water)
수석	首席	N		1) premiere; head
수석	水石	N		1) Ornamental stones 2) Underwater stones 3) Stones and water, especially in a landscape
수성	수성	NE		1) Mercury
수소	수소	N		1) ?
수소	水素	N		1) hydrogen
수소	수소	N		1) male cattle
수소탄	水素彈	N		1) hydrogen bomb
수소폭탄	水素爆彈	N		1) hydrogen bomb
수송	수송	N		1) ?
수송	輸送	N		1) transportation, transport
수송선	輸送船	N		1) ferry, ferryboat
수송선	수송선	N		1) ?
수수께끼	수수께끼	N		1) riddle (puzzle), conundrum 2) enigma 3) mystery
수수미꾸리	수수미꾸리	N		1) A species of loach endemic to Korea, Niwaella multifasciata.
수술	手術	N		1) surgery
수심	수심	N		1) ?
수심	垂心	N		1) orthocenter [geometry]
수십	數十	N		1) scores, dozens
수십	수십	N		1) ?
수액백	수액백	N		1) an IV bag, a bag used to hold intravenous solutions
수업	수업	N		1) ?
수업	授業	N		1) a class [education]
수없이	수없이	ADV		1) in large numbers, innumerably
수염	鬚髥	N		1) mustache, beard, whiskers 2) awn
수염	수염	N		1) ?
수염수리	鬚髥수리	N		1) The lammergeier, ''Gypaetus barbatus''
수영	수영	N		1) ?
수영	水泳	N		1) swimming [sports]
수영복	水泳服	N		1) swimsuit
수영복	수영복	N		1) ?
수영장	水泳場	N		1) swimming pool, swimming baths
수영장	수영장	N		1) ?
수영하다	수영하다	V	ko-conjverb()	1) swim (move through water)
수요	수요	N		1) ?
수요	需要	N		1) demand [economics]
수요일	수요일	N		1) ?
수요일	수요일	NE		1) Wednesday
수원	수원	NE		1) ?
수원	水原	NE		1) ?
수원청개구리	수원청개구리	N		1) the Suwon treefrog, Hyla suweonensis
수위	수위	N		1) ?
수위	수위	N		1) ?
수유탄	手榴彈	N		1) ?
수은	수은	N		1) ?
수은	水銀	N		1) mercury [chemical element]
수음	수음	N		1) ?
수음	手淫	N		1) masturbation, onanism
수입	輸入	N		1) import
수장	수장	N		1) ?
수장룡	수장룡	N		1) ?
수장룡	首長龍	N		1) a plesiosaur
수저	수저	N		1) spoon(s) and chopstick(s)
수정란	受精卵	N		1) zygote; fertilised egg
수정란	수정란	N		1) ?
수족	수족	N		1) ?
수준	水準	N		1) a standard or criterion level
수준기	수준기	N		1) ?
수줍다	수줍다	A		1) to be bashful, shy, coy
수지	수지	N		1) ?
수지	收支	N		1) income and expenditure
수지	受持	N		1) maintaining and observing Buddhist teachings [Buddhism]
수지	樹脂	N		1) resin
수지	수지	NE		1) Transcription of any of the various diminutives of the name Susan, such as Susie, Susy, Suzie, or Suzy
수채	수채	N		1) ?
수첩	手帖	N		1) notebook, jotter
수첩	수첩	N		1) ?
수출	輸出	N		1) export
수출	수출	N		1) ?
수치	羞恥	N		1) (sense of) shame
수캐	수캐	N		1) male dog
수컷	수컷	N		1) male animal
수태	수태	N		1) ?
수태	受胎	N		1) conception; fertilization
수판	數板	N		1) abacus
수포	수포	N		1) ?
수표	手票	N		1) check, cheque
수표	수표	N		1) ?
수프	수프	N		1) soup (dish, especially Western)
수피	樹皮	N		1) bark of a tree
수필	隨筆	N		1) essay (written composition)
수하물	수하물	N		1) ?
수하물	手荷物	N		1) baggage, luggage
수학	수학	N		1) ?
수학	數學	N		1) mathematics
수행	수행	N		1) ?
수행	수행	N		1) ?
수행하다	수행하다	V	ko-conjverb()	1) to fulfill, to perform, to carry out, to accomplish, to execute
수행하다	수행하다	V	ko-conjverb()	1) to accompany
수혈	수혈	N		1) ?
수호	守護	N		1) protection, protect, guard, defend
수화	수화	N		1) ?
수화	手話	N		1) sign language
수화기	수화기	N		1) ?
수화기	受話器	N		1) telephone receiver
숙녀	淑女	N		1) lady
숙녀	숙녀	N		1) ?
숙명	宿命	N		1) fate; destiny
숙박	宿泊	N		1) accommodation, lodging
숙박	숙박	N		1) ?
숙소	숙소	N		1) one's address; one's place of abode
숙어	숙어	N		1) ?
숙이다	숙이다	V	ko-conjverb()	1) to bend, to bow (one's head)
숙제	숙제	N		1) ?
숙제	宿題	N		1) homework
숙제하다	숙제하다	V	ko-conjverb()	1) to do homework
순	旬	N		1) decade
순	筍	N		1) sprout, bud &lt; !--Reading of 侚, 峋, 巡, 徇, 循, 恂, 旬, 栒, 楯، 橓, 殉, 洵, 淳, 狥, 珣, 盹, 盾, 眴, 瞬, 笋, 筍, 紃, 純, 肫, 脣, 舜, 荀, 蓴, 蕣, 詢, 諄, 醇, 錞, 順, 馴, 駨, 駿, 鬊, 鶉--&gt
순간	瞬間	N		1) an instant; a moment
순결	순결	N		1) purity, integrity 2) innocence, immaculacy 3) chastity, virginity
순교자	순교자	N		1) martyr
순난	순난	N		1) ?
순례	순례	N		1) ?
순무	순무	N		1) turnip
순문학	순문학	N		1) ?
순서	順序	N		1) order; sequence
순수	순수	N		1) ?
순수	純粹	N		1) purity
순수하다	순수하다	A		1) pure, unmixed, genuine 2) selfless, pure 3) innocent
순양함	순양함	N		1) ?
순양함	巡洋艦	N		1) a cruiser
순위	順位	N		1) ranking
순직	순직	N		1) ?
순천	順川	NE		1) ?
순흥	順興	NE		1) Sunhung, a South Korean township  (면) in North Gyeongsang whichformerly served as the seat of a district (부) in Joseon Korea's Gyeongsang Province. [geography] [historical]
순흥	순흥	NE		1) ?
숟가락	숟가락	N		1) spoon ''(eating utensil)''
술	술	N		1) liquor
술	술	N		1) scoop 2) spoon [archaic]
술래	술래	N		1) tagger, it
술래잡기	술래잡기	N		1) tag, tig
술어	술어	N		1) ?
술어	述語	N		1) predicate
술집	술집	N		1) liquor store 2) bar, pub
술탄	술탄	N		1) sultan
숨	숨	N		1) breath 2) liveliness, spirit, vigor
숨구멍	숨구멍	N		1) windpipe, trachea
